city,city_ascii,state_id,state_name,county_name,lat,lng,zips
Winnie,Winnie,TX,Texas,Chambers,29.8167,-94.3807,77665
Postville,Postville,IA,Iowa,Allamakee,43.0842,-91.5676,52162
Walworth,Walworth,WI,Wisconsin,Walworth,42.5305,-88.5939,53184
Colfax,Colfax,WA,Washington,Whitman,46.9029,-117.34,99111
Inverness Highlands North,Inverness Highlands North,FL,Florida,Citrus,28.8637,-82.3766,34453
Ester,Ester,AK,Alaska,Fairbanks North Star,64.8646,-148.0916,99709 99725
De Leon Springs,De Leon Springs,FL,Florida,Volusia,29.1172,-81.3517,32720 32130
Colonial Heights,Colonial Heights,TN,Tennessee,Sullivan,36.4853,-82.5069,37663
Eufaula,Eufaula,OK,Oklahoma,McIntosh,35.2923,-95.5863,74432
Bonifay,Bonifay,FL,Florida,Holmes,30.7786,-85.6862,32425
Dulce,Dulce,NM,New Mexico,Rio Arriba,36.9399,-107.0049,87528
Jonesville,Jonesville,NC,North Carolina,Yadkin,36.2336,-80.8351,28642
Verona,Verona,MS,Mississippi,Lee,34.1907,-88.7204,38801 38879
Coalfield,Coalfield,TN,Tennessee,Morgan,36.0219,-84.4414,37719 37840 37748
Spring Lake,Spring Lake,NJ,New Jersey,Monmouth,40.1539,-74.0273,07762
Coronita,Coronita,CA,California,Riverside,33.876,-117.6109,92882
Borrego Springs,Borrego Springs,CA,California,San Diego,33.241,-116.3571,92004
Combine,Combine,TX,Texas,Kaufman,32.5914,-96.5188,75159
Jacksboro,Jacksboro,TN,Tennessee,Campbell,36.3351,-84.1928,37757
Bakerstown,Bakerstown,PA,Pennsylvania,Allegheny,40.6538,-79.9394,15007 15044
Cokato,Cokato,MN,Minnesota,Wright,45.077,-94.1877,55321
New Tazewell,New Tazewell,TN,Tennessee,Claiborne,36.4381,-83.6053,37825 37824
Indian Hills,Indian Hills,TX,Texas,Hidalgo,26.2124,-97.9165,78570
Honeoye Falls,Honeoye Falls,NY,New York,Monroe,42.9557,-77.5902,14472
Lena,Lena,IL,Illinois,Stephenson,42.3786,-89.8218,61048
Ciales,Ciales,PR,Puerto Rico,Ciales,18.3357,-66.4723,00638
Lexington Hills,Lexington Hills,CA,California,Santa Clara,37.1617,-121.9879,95033 95026 95044
West Wareham,West Wareham,MA,Massachusetts,Plymouth,41.79,-70.755,02576 02571
Clarion,Clarion,IA,Iowa,Wright,42.732,-93.7298,50525 50526
Sale Creek,Sale Creek,TN,Tennessee,Hamilton,35.3894,-85.0874,37373 37304
Lawai,Lawai,HI,Hawaii,Kauai,21.9204,-159.5006,96765 96756 96741
Angwin,Angwin,CA,California,Napa,38.5776,-122.4513,94508
Milton,Milton,WV,West Virginia,Cabell,38.433,-82.1303,25541 25510
Hallam,Hallam,PA,Pennsylvania,York,40.0024,-76.6041,17406
Pepperdine University,Pepperdine University,CA,California,Los Angeles,34.0422,-118.7091,90263 90265
Homestead Valley,Homestead Valley,CA,California,San Bernardino,34.273,-116.4146,92284 92285
Sunray,Sunray,TX,Texas,Moore,36.0184,-101.8245,79086
Stroud,Stroud,OK,Oklahoma,Lincoln,35.7686,-96.6467,74079 74028
Riverton,Riverton,NJ,New Jersey,Burlington,40.0115,-75.0148,08077 08076
Glen Rose,Glen Rose,TX,Texas,Somervell,32.2461,-97.7442,76043 76077
Lagrange,Lagrange,IN,Indiana,LaGrange,41.6481,-85.418,46761
Shrub Oak,Shrub Oak,NY,New York,Westchester,41.3257,-73.8296,10547 10588
North Beach,North Beach,MD,Maryland,Calvert,38.708,-76.5346,20714
Agua Dulce,Agua Dulce,CA,California,Los Angeles,34.5044,-118.316,91390
Meridian Village,Meridian Village,CO,Colorado,Douglas,39.528,-104.8258,80134
Morton,Morton,PA,Pennsylvania,Delaware,39.9115,-75.3267,19070
Wernersville,Wernersville,PA,Pennsylvania,Berks,40.3302,-76.0818,19565
Evansville,Evansville,WY,Wyoming,Natrona,42.868,-106.2524,82636 82609
Beechwood Trails,Beechwood Trails,OH,Ohio,Licking,40.0251,-82.6463,43062
Weed,Weed,CA,California,Siskiyou,41.4127,-122.3816,96094
Callender,Callender,CA,California,San Luis Obispo,35.048,-120.576,93420
Bushnell,Bushnell,IL,Illinois,McDonough,40.5518,-90.5046,61422
Wisconsin Dells,Wisconsin Dells,WI,Wisconsin,Columbia,43.6336,-89.7752,53965
Fennimore,Fennimore,WI,Wisconsin,Grant,42.9794,-90.6491,53809
Ocean View,Ocean View,DE,Delaware,Sussex,38.5355,-75.0984,19970
Bartonsville,Bartonsville,MD,Maryland,Frederick,39.3901,-77.3513,21704 21754
Mangum,Mangum,OK,Oklahoma,Greer,34.8787,-99.5038,73554
Polkton,Polkton,NC,North Carolina,Anson,35.0031,-80.1963,28135
West Lafayette,West Lafayette,OH,Ohio,Coshocton,40.276,-81.7518,43845
Pine Mountain Lake,Pine Mountain Lake,CA,California,Tuolumne,37.8599,-120.1844,95321
Centreville,Centreville,AL,Alabama,Bibb,32.9598,-87.1334,35042
Barnesville,Barnesville,MN,Minnesota,Clay,46.6501,-96.4164,56514
Lodi,Lodi,OH,Ohio,Medina,41.0348,-82.0124,44254
Carrizales,Carrizales,PR,Puerto Rico,Hatillo,18.4811,-66.7879,00659
Emma,Emma,NC,North Carolina,Buncombe,35.6019,-82.5958,28806
Bagdad,Bagdad,AZ,Arizona,Yavapai,34.5771,-113.1771,86321
Rising Sun,Rising Sun,MD,Maryland,Cecil,39.7003,-76.0587,21911
Abbeville,Abbeville,GA,Georgia,Wilcox,31.9925,-83.3068,31001
Pine Ridge at Crestwood,Pine Ridge at Crestwood,NJ,New Jersey,Ocean,39.9586,-74.3169,08759
Russell Springs,Russell Springs,KY,Kentucky,Russell,37.051,-85.0774,42642
St. Clair,St. Clair,PA,Pennsylvania,Schuylkill,40.7211,-76.1903,17970 17901
Philipsburg,Philipsburg,PA,Pennsylvania,Centre,40.8952,-78.2146,16866
Tainter Lake,Tainter Lake,WI,Wisconsin,Dunn,44.9882,-91.8437,54751 54730
West Monroe,West Monroe,MI,Michigan,Monroe,41.9143,-83.4317,48161
Galena,Galena,KS,Kansas,Cherokee,37.0751,-94.6354,66739
Meadowood,Meadowood,PA,Pennsylvania,Butler,40.8443,-79.8939,16001 16045
Vinton,Vinton,TX,Texas,El Paso,31.9596,-106.5935,79821
Cecil-Bishop,Cecil-Bishop,PA,Pennsylvania,Washington,40.3185,-80.1919,15317 15057 15321
Van,Van,TX,Texas,Van Zandt,32.5242,-95.6373,75790
Pine Ridge,Pine Ridge,PA,Pennsylvania,Pike,41.1355,-74.9923,18324
Monterey,Monterey,TN,Tennessee,Putnam,36.1447,-85.2643,38574
McLeansboro,McLeansboro,IL,Illinois,Hamilton,38.0902,-88.5388,62859
New Richmond,New Richmond,OH,Ohio,Clermont,38.962,-84.2779,45157
Middlefield,Middlefield,OH,Ohio,Geauga,41.46,-81.071,44062
Forsyth,Forsyth,MO,Missouri,Taney,36.686,-93.1015,65653
Ashville,Ashville,AL,Alabama,St. Clair,33.8331,-86.2698,35953 35987
Centerville,Centerville,IN,Indiana,Wayne,39.8321,-84.9922,47330
Woodbury,Woodbury,TN,Tennessee,Cannon,35.8247,-86.0723,37190
Keego Harbor,Keego Harbor,MI,Michigan,Oakland,42.6088,-83.3442,48320
Sonora,Sonora,TX,Texas,Sutton,30.5707,-100.6423,76950
Hypoluxo,Hypoluxo,FL,Florida,Palm Beach,26.5634,-80.0531,33462
Hallettsville,Hallettsville,TX,Texas,Lavaca,29.4431,-96.9435,77964
Pleasant Valley,Pleasant Valley,MO,Missouri,Clay,39.2171,-94.4811,64068
New Cordell,New Cordell,OK,Oklahoma,Washita,35.2968,-98.9838,73632
Lawson,Lawson,MO,Missouri,Clay,39.4361,-94.2152,64062
New London,New London,OH,Ohio,Huron,41.0796,-82.4066,44851
Canton,Canton,MO,Missouri,Lewis,40.1295,-91.5266,63435
Citrus City,Citrus City,TX,Texas,Hidalgo,26.3281,-98.3923,78574
Campo,Campo,CA,California,San Diego,32.6394,-116.4744,91906
Gillette,Gillette,NJ,New Jersey,Morris,40.6921,-74.4629,07933
Hamilton,Hamilton,IL,Illinois,Hancock,40.39,-91.3623,62379 62341
Mars Hill,Mars Hill,NC,North Carolina,Madison,35.8283,-82.549,28754
Pine Lawn,Pine Lawn,MO,Missouri,St. Louis,38.6953,-90.2757,63121 63120
Wareham Center,Wareham Center,MA,Massachusetts,Plymouth,41.7498,-70.7207,02571
Lake Heritage,Lake Heritage,PA,Pennsylvania,Adams,39.8098,-77.1854,17325
Beechwood,Beechwood,MI,Michigan,Ottawa,42.7982,-86.1227,49424
LaGrange,LaGrange,OH,Ohio,Lorain,41.2404,-82.1175,44050
Burns,Burns,OR,Oregon,Harney,43.5883,-119.0612,97720
Potala Pastillo,Potala Pastillo,PR,Puerto Rico,Juana Díaz,17.9921,-66.4966,00795
Westmoreland,Westmoreland,TN,Tennessee,Sumner,36.562,-86.246,37186
Kulpmont,Kulpmont,PA,Pennsylvania,Northumberland,40.7954,-76.4721,17834
Seward,Seward,AK,Alaska,Kenai Peninsula,60.1124,-149.3925,99664
Warren AFB,Warren AFB,WY,Wyoming,Laramie,41.1488,-104.8618,82001 82005
Thomaston,Thomaston,NY,New York,Nassau,40.7875,-73.7153,11021
Chesterfield,Chesterfield,IN,Indiana,Madison,40.113,-85.5943,46017
North Kingsville,North Kingsville,OH,Ohio,Ashtabula,41.9188,-80.6723,44068 44030 44004
Lakeside,Lakeside,MT,Montana,Flathead,48.0181,-114.2274,59922
Refugio,Refugio,TX,Texas,Refugio,28.3074,-97.275,78377
Edcouch,Edcouch,TX,Texas,Hidalgo,26.2937,-97.9631,78538
Highspire,Highspire,PA,Pennsylvania,Dauphin,40.2085,-76.7851,17034
Morgantown,Morgantown,KY,Kentucky,Butler,37.2174,-86.7001,42261
Delta,Delta,OH,Ohio,Fulton,41.5754,-84.0091,43515
Jemison,Jemison,AL,Alabama,Chilton,32.9696,-86.7339,35085
Warsaw,Warsaw,NC,North Carolina,Duplin,34.9994,-78.0928,28398
Roseau,Roseau,MN,Minnesota,Roseau,48.8445,-95.7625,56751
Delavan Lake,Delavan Lake,WI,Wisconsin,Walworth,42.5992,-88.6176,53115
Talty,Talty,TX,Texas,Kaufman,32.6944,-96.4009,75126 75160
Dermott,Dermott,AR,Arkansas,Chicot,33.5271,-91.4323,71638
Springdale,Springdale,SC,South Carolina,Lexington,33.9616,-81.1119,29170
Salem,Salem,AR,Arkansas,Saline,34.6308,-92.5605,72019
Chimayo,Chimayo,NM,New Mexico,Santa Fe,35.9981,-105.9413,87522
New Town,New Town,ND,North Dakota,Mountrail,47.989,-102.4882,58763
Leisure Knoll,Leisure Knoll,NJ,New Jersey,Ocean,40.0186,-74.2909,08759
Sands Point,Sands Point,NY,New York,Nassau,40.8528,-73.7044,11050
Concordia,Concordia,NJ,New Jersey,Middlesex,40.3125,-74.4461,08831
Arcadia,Arcadia,SC,South Carolina,Spartanburg,34.9609,-81.9929,29320 29301
Balcones Heights,Balcones Heights,TX,Texas,Bexar,29.4899,-98.5503,78201 78213
Jay,Jay,OK,Oklahoma,Delaware,36.4271,-94.7956,74346
Slippery Rock University,Slippery Rock University,PA,Pennsylvania,Butler,41.0647,-80.0419,16057
Island Walk,Island Walk,FL,Florida,Collier,26.251,-81.711,34119
Waynesville,Waynesville,OH,Ohio,Warren,39.5329,-84.0904,45068
Bloomfield,Bloomfield,IA,Iowa,Davis,40.7487,-92.4174,52537
Santa Rosa Valley,Santa Rosa Valley,CA,California,Ventura,34.2459,-118.9018,93012
Essex Village,Essex Village,CT,Connecticut,Lower Connecticut River Valley,41.3559,-72.3919,06426
Lake Wazeecha,Lake Wazeecha,WI,Wisconsin,Wood,44.3696,-89.7549,54494
Luxemburg,Luxemburg,WI,Wisconsin,Kewaunee,44.5447,-87.7065,54217
Gold Key Lake,Gold Key Lake,PA,Pennsylvania,Pike,41.3145,-74.9434,18337
New Madrid,New Madrid,MO,Missouri,New Madrid,36.5878,-89.5505,63869
